image_path,image_name,ground_truth,predicted_label,confidence,correct,all_scores
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-08 at 2.50.49 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 2.50.49 PM.png,rottenapples,rottenbanana,0.4845721125602722,False,"{'freshapples': 0.04724618047475815, 'freshbanana': 0.01379268616437912, 'freshoranges': 0.0793134793639183, 'rottenapples': 0.03583856299519539, 'rottenbanana': 0.4845721125602722, 'rottenoranges': 0.02603502757847309, 'unripe apple': 0.06918098032474518, 'unripe banana': 0.06936872005462646, 'unripe orange': 0.17465221881866455}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-08 at 2.51.09 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 2.51.09 PM.png,rottenapples,rottenbanana,0.48915618658065796,False,"{'freshapples': 0.05420296639204025, 'freshbanana': 0.013268448412418365, 'freshoranges': 0.07370728254318237, 'rottenapples': 0.05004364252090454, 'rottenbanana': 0.48915618658065796, 'rottenoranges': 0.037094879895448685, 'unripe apple': 0.06194468215107918, 'unripe banana': 0.07747755944728851, 'unripe orange': 0.14310438930988312}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-07 at 2.15.34 PM.png,rotated_by_75_Screen Shot 2018-06-07 at 2.15.34 PM.png,rottenapples,rottenbanana,0.44424042105674744,False,"{'freshapples': 0.056969985365867615, 'freshbanana': 0.018279535695910454, 'freshoranges': 0.09756887704133987, 'rottenapples': 0.04983735829591751, 'rottenbanana': 0.44424042105674744, 'rottenoranges': 0.03299200162291527, 'unripe apple': 0.08289837092161179, 'unripe banana': 0.06238140910863876, 'unripe orange': 0.15483206510543823}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-07 at 2.18.13 PM.png,rotated_by_75_Screen Shot 2018-06-07 at 2.18.13 PM.png,rottenapples,rottenbanana,0.4079933762550354,False,"{'freshapples': 0.055278971791267395, 'freshbanana': 0.01741112768650055, 'freshoranges': 0.1305464208126068, 'rottenapples': 0.04716075584292412, 'rottenbanana': 0.4079933762550354, 'rottenoranges': 0.041398752480745316, 'unripe apple': 0.06458258628845215, 'unripe banana': 0.0605994276702404, 'unripe orange': 0.17502868175506592}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-07 at 2.19.46 PM.png,rotated_by_75_Screen Shot 2018-06-07 at 2.19.46 PM.png,rottenapples,rottenbanana,0.505776584148407,False,"{'freshapples': 0.04762978479266167, 'freshbanana': 0.014549514278769493, 'freshoranges': 0.07629881799221039, 'rottenapples': 0.0421479307115078, 'rottenbanana': 0.505776584148407, 'rottenoranges': 0.0304036196321249, 'unripe apple': 0.07348582148551941, 'unripe banana': 0.06616038829088211, 'unripe orange': 0.14354754984378815}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-07 at 2.22.00 PM.png,rotated_by_75_Screen Shot 2018-06-07 at 2.22.00 PM.png,rottenapples,rottenbanana,0.50874924659729,False,"{'freshapples': 0.0479925312101841, 'freshbanana': 0.013794384896755219, 'freshoranges': 0.07883855700492859, 'rottenapples': 0.04638582840561867, 'rottenbanana': 0.50874924659729, 'rottenoranges': 0.03196766972541809, 'unripe apple': 0.07047668844461441, 'unripe banana': 0.06782062351703644, 'unripe orange': 0.13397444784641266}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-07 at 2.37.11 PM.png,rotated_by_75_Screen Shot 2018-06-07 at 2.37.11 PM.png,rottenapples,rottenbanana,0.5159920454025269,False,"{'freshapples': 0.044393669813871384, 'freshbanana': 0.011165308766067028, 'freshoranges': 0.08683440089225769, 'rottenapples': 0.04325390234589577, 'rottenbanana': 0.5159920454025269, 'rottenoranges': 0.025248542428016663, 'unripe apple': 0.0500299334526062, 'unripe banana': 0.059581901878118515, 'unripe orange': 0.16350023448467255}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-07 at 2.39.35 PM.png,rotated_by_75_Screen Shot 2018-06-07 at 2.39.35 PM.png,rottenapples,rottenbanana,0.44417521357536316,False,"{'freshapples': 0.05639839544892311, 'freshbanana': 0.017536723986268044, 'freshoranges': 0.08847267180681229, 'rottenapples': 0.05316513404250145, 'rottenbanana': 0.44417521357536316, 'rottenoranges': 0.03182555362582207, 'unripe apple': 0.08154793828725815, 'unripe banana': 0.060897234827280045, 'unripe orange': 0.16598109900951385}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-07 at 2.41.23 PM.png,rotated_by_75_Screen Shot 2018-06-07 at 2.41.23 PM.png,rottenapples,rottenbanana,0.4982035458087921,False,"{'freshapples': 0.051530808210372925, 'freshbanana': 0.015484008938074112, 'freshoranges': 0.0849895253777504, 'rottenapples': 0.045574888586997986, 'rottenbanana': 0.4982035458087921, 'rottenoranges': 0.03048756904900074, 'unripe apple': 0.07346116006374359, 'unripe banana': 0.06408338248729706, 'unripe orange': 0.13618512451648712}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-07 at 2.44.59 PM.png,rotated_by_75_Screen Shot 2018-06-07 at 2.44.59 PM.png,rottenapples,rottenbanana,0.5352613925933838,False,"{'freshapples': 0.045650362968444824, 'freshbanana': 0.01490570418536663, 'freshoranges': 0.08011190593242645, 'rottenapples': 0.045387864112854004, 'rottenbanana': 0.5352613925933838, 'rottenoranges': 0.03409069404006004, 'unripe apple': 0.05823793262243271, 'unripe banana': 0.06922655552625656, 'unripe orange': 0.11712757498025894}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-07 at 2.47.13 PM.png,rotated_by_75_Screen Shot 2018-06-07 at 2.47.13 PM.png,rottenapples,rottenbanana,0.5475301742553711,False,"{'freshapples': 0.04591580480337143, 'freshbanana': 0.012014606036245823, 'freshoranges': 0.07933179289102554, 'rottenapples': 0.04025710001587868, 'rottenbanana': 0.5475301742553711, 'rottenoranges': 0.03345842286944389, 'unripe apple': 0.05066309869289398, 'unripe banana': 0.06194382160902023, 'unripe orange': 0.1288851946592331}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-07 at 2.50.31 PM.png,rotated_by_75_Screen Shot 2018-06-07 at 2.50.31 PM.png,rottenapples,rottenbanana,0.534333348274231,False,"{'freshapples': 0.04169190302491188, 'freshbanana': 0.01106494665145874, 'freshoranges': 0.08822231739759445, 'rottenapples': 0.04258802533149719, 'rottenbanana': 0.534333348274231, 'rottenoranges': 0.026259222999215126, 'unripe apple': 0.04887235537171364, 'unripe banana': 0.05740056186914444, 'unripe orange': 0.14956729114055634}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-07 at 3.05.46 PM.png,rotated_by_75_Screen Shot 2018-06-07 at 3.05.46 PM.png,rottenapples,rottenbanana,0.5156512260437012,False,"{'freshapples': 0.05568310245871544, 'freshbanana': 0.011651933193206787, 'freshoranges': 0.10149935632944107, 'rottenapples': 0.0447470024228096, 'rottenbanana': 0.5156512260437012, 'rottenoranges': 0.028190677985548973, 'unripe apple': 0.07765405625104904, 'unripe banana': 0.04546606168150902, 'unripe orange': 0.11945661157369614}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-08 at 2.25.43 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 2.25.43 PM.png,rottenapples,rottenbanana,0.5349822640419006,False,"{'freshapples': 0.04692696034908295, 'freshbanana': 0.013209075666964054, 'freshoranges': 0.06574013084173203, 'rottenapples': 0.04076292738318443, 'rottenbanana': 0.5349822640419006, 'rottenoranges': 0.032657600939273834, 'unripe apple': 0.05820546671748161, 'unripe banana': 0.0647188276052475, 'unripe orange': 0.14279672503471375}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-08 at 2.26.14 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 2.26.14 PM.png,rottenapples,rottenbanana,0.4935382306575775,False,"{'freshapples': 0.05141228809952736, 'freshbanana': 0.013986689038574696, 'freshoranges': 0.08111001551151276, 'rottenapples': 0.042796920984983444, 'rottenbanana': 0.4935382306575775, 'rottenoranges': 0.03553491830825806, 'unripe apple': 0.07818955183029175, 'unripe banana': 0.07260460406541824, 'unripe orange': 0.13082680106163025}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-08 at 2.28.23 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 2.28.23 PM.png,rottenapples,rottenbanana,0.5343586206436157,False,"{'freshapples': 0.051056329160928726, 'freshbanana': 0.01354507077485323, 'freshoranges': 0.08495806902647018, 'rottenapples': 0.04112453758716583, 'rottenbanana': 0.5343586206436157, 'rottenoranges': 0.03181346878409386, 'unripe apple': 0.05467994883656502, 'unripe banana': 0.06909114867448807, 'unripe orange': 0.11937282234430313}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-08 at 2.31.03 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 2.31.03 PM.png,rottenapples,rottenbanana,0.5222417116165161,False,"{'freshapples': 0.04625193774700165, 'freshbanana': 0.012744077481329441, 'freshoranges': 0.07681841403245926, 'rottenapples': 0.03984792158007622, 'rottenbanana': 0.5222417116165161, 'rottenoranges': 0.03307013213634491, 'unripe apple': 0.0608094185590744, 'unripe banana': 0.06556639820337296, 'unripe orange': 0.14264996349811554}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-08 at 2.40.38 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 2.40.38 PM.png,rottenapples,rottenbanana,0.4961877167224884,False,"{'freshapples': 0.050979409366846085, 'freshbanana': 0.014398476108908653, 'freshoranges': 0.08092106878757477, 'rottenapples': 0.046196285635232925, 'rottenbanana': 0.4961877167224884, 'rottenoranges': 0.031995922327041626, 'unripe apple': 0.06646328419446945, 'unripe banana': 0.07312196493148804, 'unripe orange': 0.1397358924150467}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-08 at 2.46.08 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 2.46.08 PM.png,rottenapples,rottenbanana,0.47557735443115234,False,"{'freshapples': 0.05493827536702156, 'freshbanana': 0.016850311309099197, 'freshoranges': 0.08522433787584305, 'rottenapples': 0.04888077825307846, 'rottenbanana': 0.47557735443115234, 'rottenoranges': 0.03362658992409706, 'unripe apple': 0.08023557811975479, 'unripe banana': 0.06850225478410721, 'unripe orange': 0.13616454601287842}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-08 at 2.47.37 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 2.47.37 PM.png,rottenapples,rottenbanana,0.5305517315864563,False,"{'freshapples': 0.0447559580206871, 'freshbanana': 0.012281606905162334, 'freshoranges': 0.08392984420061111, 'rottenapples': 0.040865734219551086, 'rottenbanana': 0.5305517315864563, 'rottenoranges': 0.028282802551984787, 'unripe apple': 0.05787595734000206, 'unripe banana': 0.061109110713005066, 'unripe orange': 0.1403471976518631}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-08 at 2.47.49 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 2.47.49 PM.png,rottenapples,rottenbanana,0.5195453763008118,False,"{'freshapples': 0.05024673417210579, 'freshbanana': 0.010629655793309212, 'freshoranges': 0.09583377838134766, 'rottenapples': 0.04201217740774155, 'rottenbanana': 0.5195453763008118, 'rottenoranges': 0.024146176874637604, 'unripe apple': 0.05276678502559662, 'unripe banana': 0.05530942603945732, 'unripe orange': 0.14950990676879883}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-08 at 2.47.54 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 2.47.54 PM.png,rottenapples,rottenbanana,0.4533296525478363,False,"{'freshapples': 0.05528044328093529, 'freshbanana': 0.017416661605238914, 'freshoranges': 0.0963352769613266, 'rottenapples': 0.04840131849050522, 'rottenbanana': 0.4533296525478363, 'rottenoranges': 0.03253611922264099, 'unripe apple': 0.07876024395227432, 'unripe banana': 0.06319472193717957, 'unripe orange': 0.15474560856819153}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-08 at 2.48.29 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 2.48.29 PM.png,rottenapples,rottenbanana,0.5286549925804138,False,"{'freshapples': 0.047690100967884064, 'freshbanana': 0.012934243306517601, 'freshoranges': 0.08756536990404129, 'rottenapples': 0.039247192442417145, 'rottenbanana': 0.5286549925804138, 'rottenoranges': 0.027755718678236008, 'unripe apple': 0.06760779023170471, 'unripe banana': 0.05493371561169624, 'unripe orange': 0.13361084461212158}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_75_Screen Shot 2018-06-08 at 2.50.55 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 2.50.55 PM.png,rottenapples,rottenbanana,0.5168927907943726,False,"{'freshapples': 0.04696451127529144, 'freshbanana': 0.01505809836089611, 'freshoranges': 0.08299003541469574, 'rottenapples': 0.03986554592847824, 'rottenbanana': 0.5168927907943726, 'rottenoranges': 0.029090551659464836, 'unripe apple': 0.07043357193470001, 'unripe banana': 0.06269552558660507, 'unripe orange': 0.13600939512252808}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/saltandpepper_Screen Shot 2018-06-07 at 2.15.34 PM.png,saltandpepper_Screen Shot 2018-06-07 at 2.15.34 PM.png,rottenapples,rottenbanana,0.478287935256958,False,"{'freshapples': 0.05713126063346863, 'freshbanana': 0.010605886578559875, 'freshoranges': 0.10469838976860046, 'rottenapples': 0.04972828924655914, 'rottenbanana': 0.478287935256958, 'rottenoranges': 0.03534269705414772, 'unripe apple': 0.0881536677479744, 'unripe banana': 0.04957163706421852, 'unripe orange': 0.1264803111553192}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/saltandpepper_Screen Shot 2018-06-07 at 2.19.37 PM.png,saltandpepper_Screen Shot 2018-06-07 at 2.19.37 PM.png,rottenapples,rottenbanana,0.4669821560382843,False,"{'freshapples': 0.05539471656084061, 'freshbanana': 0.009081193245947361, 'freshoranges': 0.11290407180786133, 'rottenapples': 0.05131959915161133, 'rottenbanana': 0.4669821560382843, 'rottenoranges': 0.03335988149046898, 'unripe apple': 0.08582350611686707, 'unripe banana': 0.047545742243528366, 'unripe orange': 0.13758917152881622}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/saltandpepper_Screen Shot 2018-06-07 at 2.39.20 PM.png,saltandpepper_Screen Shot 2018-06-07 at 2.39.20 PM.png,rottenapples,rottenbanana,0.48520800471305847,False,"{'freshapples': 0.05668105557560921, 'freshbanana': 0.00945324543863535, 'freshoranges': 0.10901089757680893, 'rottenapples': 0.04613108187913895, 'rottenbanana': 0.48520800471305847, 'rottenoranges': 0.03309750184416771, 'unripe apple': 0.08544208109378815, 'unripe banana': 0.04474613815546036, 'unripe orange': 0.13023002445697784}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/saltandpepper_Screen Shot 2018-06-07 at 2.40.55 PM.png,saltandpepper_Screen Shot 2018-06-07 at 2.40.55 PM.png,rottenapples,rottenbanana,0.4744971692562103,False,"{'freshapples': 0.056530166417360306, 'freshbanana': 0.009902192279696465, 'freshoranges': 0.10424838215112686, 'rottenapples': 0.050960320979356766, 'rottenbanana': 0.4744971692562103, 'rottenoranges': 0.03558693081140518, 'unripe apple': 0.09033551067113876, 'unripe banana': 0.04648957401514053, 'unripe orange': 0.13144968450069427}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/saltandpepper_Screen Shot 2018-06-07 at 2.43.48 PM.png,saltandpepper_Screen Shot 2018-06-07 at 2.43.48 PM.png,rottenapples,rottenbanana,0.47309252619743347,False,"{'freshapples': 0.05278484895825386, 'freshbanana': 0.009780107997357845, 'freshoranges': 0.10811024159193039, 'rottenapples': 0.053143735975027084, 'rottenbanana': 0.47309252619743347, 'rottenoranges': 0.03517690300941467, 'unripe apple': 0.08979257196187973, 'unripe banana': 0.04672602191567421, 'unripe orange': 0.13139310479164124}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/saltandpepper_Screen Shot 2018-06-07 at 2.46.32 PM.png,saltandpepper_Screen Shot 2018-06-07 at 2.46.32 PM.png,rottenapples,rottenbanana,0.4683168828487396,False,"{'freshapples': 0.0579962432384491, 'freshbanana': 0.009820766746997833, 'freshoranges': 0.10373798757791519, 'rottenapples': 0.05309397727251053, 'rottenbanana': 0.4683168828487396, 'rottenoranges': 0.03477070480585098, 'unripe apple': 0.09266654402017593, 'unripe banana': 0.04692079499363899, 'unripe orange': 0.13267606496810913}"
